v,x_minus,x_plus
0.22401502504173626,-0.47170131025815243,0.4266210409565961
0.22529215358931554,-0.47467729095199124,0.42881893552058004
0.22656928213689484,-0.47765851430271106,0.43101309346739325
0.22784641068447414,-0.4806450206564984,0.433203500533754
0.22912353923205345,-0.48363685056724237,0.43539014255750413
0.23040066777963275,-0.486634044798568,0.43757300547776895
0.23167779632721205,-0.4896366443258883,0.4397520753351125
0.23295492487479133,-0.4926446903384745,0.44192733827168695
0.23423205342237063,-0.49565822424154576,0.44409878053137697
0.23550918196994994,-0.4986772876583769,0.4462663884599387
0.23678631051752924,-0.5017019224324266,0.4484301485051342
0.23806343906510855,-0.5047321706294844,0.45059004721685975
0.23934056761268782,-0.5077680745398371,0.45274607124727
0.24061769616026712,-0.5108096766804563,0.45489820735089626
0.24189482470784643,-0.5138570197972053,0.45704644238475933
0.24317195325542573,-0.5169101468670668,0.45919076330847874
0.24444908180300504,-0.5199691011003911,0.46133115718437523
0.24572621035058434,-0.5230339259431658,0.46346761117756863
0.24700333889816362,-0.5261046650793064,0.4656001125560711
0.24828046744574292,-0.5291813624329692,0.4677286486908748
0.24955759599332222,-0.5322640621708841,0.46985320705603534
0.2508347245409015,-0.5353528087047121,0.47197377522874817
0.25211185308848083,-0.5384476466934235,0.4740903408894227
0.25338898163606016,-0.5415486210456983,0.47620289182174913
0.2546661101836394,-0.5446557769223515,0.47831141591276166
0.2559432387312187,-0.5477691597387805,0.48041590115289645
0.25722036727879805,-0.5508888151674352,0.4825163356360435
0.2584974958263773,-0.5540147891403125,0.4846127075595954
0.2597746243739566,-0.5571471278514768,0.48670500522449
0.26105175292153593,-0.5602858777596019,0.48879321703524864
0.2623288814691152,-0.5634310855905388,0.4908773315000088
0.2636060100166945,-0.5665827983399098,0.49295733723055285
0.2648831385642738,-0.5697410632757258,0.49503322294233165
0.26616026711185314,-0.5729059279410313,0.4971049774544826
0.2674373956594324,-0.5760774401565736,0.4991725896898438
0.2687145242070117,-0.5792556480234995,0.5012360486749634
0.269991652754591,-0.5824405999260788,0.5032953435401033
0.2712687813021703,-0.5856323445344535,0.5053504635192391
0.2725459098497496,-0.5888309308074157,0.5074013979500546
0.2738230383973289,-0.5920364079952126,0.5094481362739322
0.27510016694490824,-0.5952488256423797,0.5114906680359381
0.2763772954924875,-0.5984682335906019,0.5135289828848033
